event_id,customer_id,event_ts,event_type,reward_id,store_id
902560,123,2026-02-17 10:26:00,earn,,1002
901710,83,2026-02-17 10:37:00,redeem,1,1007
901318,68,2026-02-17 14:06:00,earn,,1010
900361,21,2026-02-17 16:18:00,signup,,1001
900222,12,2026-02-17 17:29:00,earn,,1006
903403,167,2026-02-17 18:43:00,earn,,1008
901489,76,2026-02-18 07:43:00,earn,,1012
904760,243,2026-02-18 08:48:00,earn,,1006
904631,234,2026-02-18 09:58:00,earn,,1006
904624,234,2026-02-18 10:11:00,earn,,1006
900523,29,2026-02-18 10:13:00,signup,,1010
901011,53,2026-02-18 10:52:00,earn,,1003
903304,160,2026-02-18 10:54:00,redeem,6,1010
902005,97,2026-02-18 11:08:00,earn,,1002
900371,21,2026-02-18 11:52:00,earn,,1001
903013,147,2026-02-18 11:57:00,earn,,1001
900344,20,2026-02-18 12:13:00,earn,,1005
902358,117,2026-02-18 12:44:00,earn,,1009
904847,248,2026-02-18 13:46:00,earn,,1003
904590,233,2026-02-18 14:11:00,earn,,1004
901546,79,2026-02-18 14:23:00,earn,,1009
900946,51,2026-02-18 14:32:00,earn,,1005
902777,134,2026-02-18 14:41:00,redeem,3,1005
904681,237,2026-02-18 15:02:00,earn,,1011
905095,257,2026-02-18 15:15:00,earn,,1002
904499,226,2026-02-18 15:19:00,earn,,1008
904790,244,2026-02-18 15:37:00,earn,,1002
904767,243,2026-02-18 16:33:00,earn,,1006
901200,63,2026-02-19 08:09:00,earn,,1008
901019,54,2026-02-19 10:58:00,earn,,1012
900566,30,2026-02-19 11:10:00,earn,,1011
901058,56,2026-02-19 11:29:00,signup,,1006
901284,66,2026-02-19 11:59:00,earn,,1002
901551,79,2026-02-19 12:04:00,earn,,1009
904619,234,2026-02-19 13:12:00,earn,,1006
902828,139,2026-02-19 13:34:00,signup,,1012
901271,65,2026-02-19 14:13:00,earn,,1009
901687,83,2026-02-19 14:25:00,earn,,1007
904068,201,2026-02-19 14:48:00,earn,,1008
900573,30,2026-02-19 16:18:00,redeem,2,1011
904633,234,2026-02-19 16:38:00,earn,,1006
901174,62,2026-02-20 08:05:00,earn,,1007
902007,97,2026-02-20 08:48:00,earn,,1002
901874,91,2026-02-20 08:59:00,earn,,1009
902023,97,2026-02-20 09:33:00,redeem,2,1002
903634,182,2026-02-20 11:00:00,earn,,1007
900292,16,2026-02-20 11:17:00,earn,,1002
900729,38,2026-02-20 12:05:00,redeem,4,1007
900610,32,2026-02-20 12:18:00,signup,,1010
900675,35,2026-02-20 13:01:00,earn,,1009
904751,242,2026-02-20 16:12:00,earn,,1010
902985,144,2026-02-20 17:40:00,earn,,1012
904822,247,2026-02-21 08:33:00,earn,,1001
901726,85,2026-02-21 10:19:00,earn,,1007
900882,46,2026-02-21 10:22:00,earn,,1005
902116,103,2026-02-21 11:25:00,earn,,1004
904608,233,2026-02-21 11:59:00,redeem,1,1004
904669,237,2026-02-21 12:44:00,earn,,1011
902438,119,2026-02-21 14:21:00,earn,,1005
901838,89,2026-02-21 15:58:00,earn,,1006
900649,33,2026-02-21 16:00:00,redeem,4,1009
901010,53,2026-02-21 16:12:00,earn,,1003
900426,23,2026-02-21 16:28:00,earn,,1007
903644,182,2026-02-21 17:03:00,earn,,1007
904298,215,2026-02-21 18:08:00,earn,,1005
900279,16,2026-02-21 18:24:00,earn,,1002
904838,247,2026-02-22 08:12:00,redeem,1,1001
900865,46,2026-02-22 08:38:00,earn,,1005
903897,194,2026-02-22 09:04:00,earn,,1008
900374,21,2026-02-22 10:14:00,earn,,1001
900302,16,2026-02-22 11:13:00,redeem,2,1002
901535,78,2026-02-22 12:01:00,redeem,5,1007
901732,85,2026-02-22 13:42:00,earn,,1007
900050,4,2026-02-22 14:17:00,earn,,1001
900119,9,2026-02-22 14:43:00,earn,,1008
905143,258,2026-02-22 15:02:00,earn,,1007
904827,247,2026-02-22 15:05:00,earn,,1001
901529,78,2026-02-22 15:10:00,earn,,1007
901368,70,2026-02-22 16:39:00,earn,,1007
902838,139,2026-02-22 18:25:00,earn,,1012
900504,28,2026-02-23 07:32:00,earn,,1001
902716,132,2026-02-23 09:02:00,signup,,1003
901798,87,2026-02-23 09:20:00,redeem,6,1007
901169,62,2026-02-23 11:31:00,earn,,1007
901060,56,2026-02-23 11:44:00,earn,,1006
900394,22,2026-02-23 12:01:00,earn,,1005
904644,234,2026-02-23 12:07:00,redeem,4,1006
900762,42,2026-02-23 12:11:00,earn,,1008
902009,97,2026-02-23 12:42:00,earn,,1002
904028,200,2026-02-23 13:28:00,earn,,1008
904040,201,2026-02-23 15:01:00,earn,,1008
901850,89,2026-02-23 15:02:00,redeem,3,1006
900327,20,2026-02-23 17:08:00,earn,,1005
902591,125,2026-02-23 17:26:00,earn,,1008
902117,103,2026-02-23 18:23:00,earn,,1004
903497,171,2026-02-23 18:41:00,earn,,1002
904374,219,2026-02-24 07:49:00,earn,,1001
903852,193,2026-02-24 08:42:00,earn,,1009
902909,141,2026-02-24 09:01:00,earn,,1003
901699,83,2026-02-24 09:50:00,earn,,1007
900533,29,2026-02-24 10:49:00,earn,,1010
903797,189,2026-02-24 10:51:00,earn,,1001
903448,169,2026-02-24 11:16:00,redeem,5,1001
900066,4,2026-02-24 12:12:00,earn,,1001
903110,151,2026-02-24 13:16:00,earn,,1002
902055,101,2026-02-24 13:40:00,earn,,1009
901751,85,2026-02-24 13:43:00,redeem,2,1007
905171,260,2026-02-24 14:08:00,earn,,1004
904240,211,2026-02-24 15:40:00,earn,,1005
900881,46,2026-02-24 15:45:00,earn,,1005
902782,135,2026-02-24 17:54:00,signup,,1004
903683,184,2026-02-24 18:18:00,earn,,1007
900121,9,2026-02-24 18:58:00,earn,,1008
901355,69,2026-02-25 11:03:00,earn,,1002
900943,51,2026-02-25 12:52:00,earn,,1005
904315,216,2026-02-25 13:54:00,signup,,1003
900805,44,2026-02-25 14:16:00,earn,,1002
902645,128,2026-02-25 17:32:00,earn,,1008
901400,71,2026-02-25 17:54:00,earn,,1001
902302,113,2026-02-26 07:18:00,earn,,1005
901785,87,2026-02-26 08:22:00,earn,,1007
900164,10,2026-02-26 08:29:00,earn,,1005
901488,76,2026-02-26 08:36:00,earn,,1012
901006,53,2026-02-26 09:04:00,earn,,1003
902058,101,2026-02-26 09:25:00,earn,,1009
904394,221,2026-02-26 10:26:00,earn,,1006
901651,80,2026-02-26 10:45:00,redeem,3,1010
902792,136,2026-02-26 15:26:00,signup,,1011
902436,119,2026-02-26 16:08:00,earn,,1005
904237,211,2026-02-26 16:29:00,earn,,1005
900094,5,2026-02-26 17:00:00,tier_change,,1001
900076,5,2026-02-27 07:39:00,earn,,1001
902359,117,2026-02-27 07:47:00,earn,,1009
904791,244,2026-02-27 08:21:00,earn,,1002
903413,167,2026-02-27 10:32:00,redeem,4,1008
902409,119,2026-02-27 11:15:00,earn,,1005
900274,16,2026-02-27 12:30:00,earn,,1002
903800,189,2026-02-27 13:27:00,earn,,1001
902456,120,2026-02-27 13:47:00,signup,,1012
903463,170,2026-02-27 14:07:00,earn,,1002
900023,3,2026-02-27 14:24:00,earn,,1002
904485,225,2026-02-27 17:37:00,earn,,1008
903297,160,2026-02-27 18:42:00,earn,,1010
900289,16,2026-02-27 18:49:00,earn,,1002
903640,182,2026-02-28 07:39:00,earn,,1007
902566,123,2026-02-28 08:06:00,earn,,1002
900392,22,2026-02-28 08:16:00,earn,,1005
900644,33,2026-02-28 08:22:00,earn,,1009
904817,247,2026-02-28 09:08:00,earn,,1001
902462,120,2026-02-28 12:06:00,earn,,1012
901741,85,2026-02-28 13:01:00,earn,,1007
901178,62,2026-02-28 13:40:00,earn,,1007
901734,85,2026-02-28 13:53:00,earn,,1007
904910,249,2026-02-28 13:59:00,redeem,6,1004
901478,76,2026-02-28 15:08:00,earn,,1012
901644,80,2026-02-28 15:42:00,redeem,5,1010
903257,158,2026-02-28 16:41:00,earn,,1001
904471,224,2026-02-28 18:42:00,earn,,1007
901636,80,2026-03-01 07:27:00,redeem,6,1010
902894,141,2026-03-01 07:32:00,earn,,1003
902526,122,2026-03-01 10:36:00,earn,,1012
901714,84,2026-03-01 10:36:00,signup,,1001
905200,260,2026-03-01 10:46:00,redeem,6,1004
904058,201,2026-03-01 11:33:00,earn,,1008
900092,5,2026-03-01 12:02:00,redeem,2,1001
904000,199,2026-03-01 13:25:00,earn,,1007
902688,130,2026-03-01 14:08:00,earn,,1006
903016,147,2026-03-01 14:34:00,earn,,1001
900428,23,2026-03-01 14:51:00,earn,,1007
902854,140,2026-03-01 15:09:00,earn,,1011
905191,260,2026-03-01 15:12:00,earn,,1004
903920,197,2026-03-01 15:43:00,signup,,1011
901557,79,2026-03-01 16:23:00,earn,,1009
903923,197,2026-03-01 16:30:00,earn,,1011
900390,22,2026-03-01 16:46:00,earn,,1005
905069,255,2026-03-01 18:16:00,redeem,5,1010
901390,70,2026-03-01 18:17:00,earn,,1007
902807,136,2026-03-02 08:15:00,earn,,1011
900569,30,2026-03-02 08:37:00,earn,,1011
900509,28,2026-03-02 09:22:00,earn,,1001
904953,252,2026-03-02 12:00:00,earn,,1009
903894,194,2026-03-02 12:32:00,earn,,1008
901327,68,2026-03-02 13:04:00,earn,,1010
902473,120,2026-03-02 14:24:00,earn,,1012
900700,38,2026-03-02 15:26:00,earn,,1007
902667,128,2026-03-02 16:00:00,tier_change,,1008
902610,125,2026-03-02 16:00:00,tier_change,,1008
902956,143,2026-03-02 17:12:00,earn,,1001
901729,85,2026-03-02 17:51:00,earn,,1007
904764,243,2026-03-02 17:54:00,earn,,1006
901263,65,2026-03-02 18:13:00,earn,,1009
903929,197,2026-03-03 07:03:00,earn,,1011
903959,198,2026-03-03 07:25:00,earn,,1004
904112,204,2026-03-03 09:10:00,signup,,1006
900842,45,2026-03-03 10:40:00,earn,,1006
900551,30,2026-03-03 11:37:00,earn,,1011
901276,65,2026-03-03 11:56:00,earn,,1009
901724,84,2026-03-03 12:07:00,redeem,2,1001
903712,186,2026-03-03 12:21:00,earn,,1011
900522,28,2026-03-03 13:16:00,redeem,6,1001
903080,149,2026-03-03 13:54:00,earn,,1001
904357,219,2026-03-03 14:15:00,earn,,1001
900326,20,2026-03-03 14:39:00,earn,,1005
902104,103,2026-03-03 15:07:00,earn,,1004
903554,178,2026-03-03 16:33:00,earn,,1002
903293,160,2026-03-03 17:08:00,earn,,1010
903240,158,2026-03-03 18:17:00,earn,,1001
903047,147,2026-03-04 07:14:00,redeem,5,1001
904324,216,2026-03-04 07:43:00,earn,,1003
902255,109,2026-03-04 07:49:00,earn,,1002
903983,199,2026-03-04 09:01:00,earn,,1007
903431,169,2026-03-04 09:09:00,earn,,1001
904308,215,2026-03-04 09:47:00,earn,,1005
901237,64,2026-03-04 10:16:00,earn,,1003
902569,123,2026-03-04 11:33:00,redeem,5,1002
902887,141,2026-03-04 11:57:00,earn,,1003
902505,121,2026-03-04 12:49:00,earn,,1008
900411,22,2026-03-04 13:16:00,earn,,1005
903014,147,2026-03-04 13:43:00,earn,,1001
904122,204,2026-03-04 13:59:00,earn,,1006
901625,80,2026-03-04 14:28:00,earn,,1010
900403,22,2026-03-04 15:00:00,earn,,1005
901779,87,2026-03-04 15:24:00,earn,,1007
902003,97,2026-03-04 16:17:00,earn,,1002
900345,20,2026-03-04 16:46:00,earn,,1005
902092,102,2026-03-04 17:00:00,tier_change,,1008
904782,244,2026-03-05 07:00:00,earn,,1002
902980,144,2026-03-05 07:53:00,earn,,1012
900508,28,2026-03-05 07:56:00,earn,,1001
904965,252,2026-03-05 10:24:00,earn,,1009
902407,119,2026-03-05 10:34:00,earn,,1005
903336,163,2026-03-05 10:46:00,earn,,1001
903844,193,2026-03-05 13:09:00,earn,,1009
900330,20,2026-03-05 13:33:00,earn,,1005
904190,207,2026-03-05 14:00:00,redeem,1,1002
903368,165,2026-03-05 15:01:00,earn,,1011
900490,27,2026-03-05 15:11:00,redeem,4,1011
904460,224,2026-03-05 16:06:00,earn,,1007
904890,249,2026-03-05 16:58:00,earn,,1004
903045,147,2026-03-06 07:24:00,redeem,1,1001
900561,30,2026-03-06 07:30:00,earn,,1011
903381,166,2026-03-06 07:47:00,signup,,1009
905100,257,2026-03-06 08:05:00,earn,,1002
903559,178,2026-03-06 10:04:00,earn,,1002
901800,87,2026-03-06 11:24:00,redeem,4,1007
901686,83,2026-03-06 11:30:00,earn,,1007
904630,234,2026-03-06 11:58:00,earn,,1006
904680,237,2026-03-06 12:23:00,earn,,1011
903711,186,2026-03-06 12:43:00,earn,,1011
900022,3,2026-03-06 13:00:00,earn,,1002
903409,167,2026-03-06 13:42:00,earn,,1008
902783,135,2026-03-06 15:56:00,earn,,1004
900680,35,2026-03-06 16:34:00,redeem,6,1009
901372,70,2026-03-06 17:46:00,earn,,1007
901068,56,2026-03-06 18:36:00,earn,,1006
901803,87,2026-03-06 18:41:00,redeem,1,1007
904254,212,2026-03-06 18:44:00,earn,,1007
900405,22,2026-03-07 07:13:00,earn,,1005
901403,71,2026-03-07 07:19:00,earn,,1001
903467,170,2026-03-07 07:27:00,earn,,1002
904411,221,2026-03-07 07:32:00,earn,,1006
900878,46,2026-03-07 08:06:00,earn,,1005
902470,120,2026-03-07 08:17:00,earn,,1012
900991,53,2026-03-07 08:20:00,earn,,1003
904750,242,2026-03-07 09:10:00,earn,,1010
901482,76,2026-03-07 11:25:00,earn,,1012
904748,242,2026-03-07 13:18:00,earn,,1010
903131,151,2026-03-07 13:55:00,redeem,3,1002
903678,184,2026-03-07 14:04:00,earn,,1007
901293,66,2026-03-07 15:36:00,earn,,1002
901206,63,2026-03-07 16:33:00,earn,,1008
902837,139,2026-03-07 17:27:00,earn,,1012
902233,109,2026-03-08 07:34:00,earn,,1002
904396,221,2026-03-08 08:26:00,earn,,1006
903471,170,2026-03-08 08:45:00,earn,,1002
903943,197,2026-03-08 09:58:00,redeem,2,1011
903425,169,2026-03-08 10:15:00,earn,,1001
903503,171,2026-03-08 10:15:00,redeem,1,1002
901933,92,2026-03-08 10:49:00,earn,,1010
900650,33,2026-03-08 11:50:00,redeem,6,1009
903404,167,2026-03-08 12:53:00,earn,,1008
903527,177,2026-03-08 16:01:00,signup,,1009
902237,109,2026-03-08 16:54:00,earn,,1002
903258,158,2026-03-08 18:03:00,earn,,1001
900832,45,2026-03-08 18:08:00,earn,,1006
903033,147,2026-03-09 07:24:00,earn,,1001
902252,109,2026-03-09 07:30:00,earn,,1002
904293,214,2026-03-09 08:39:00,redeem,4,1005
900517,28,2026-03-09 10:04:00,earn,,1001
903807,190,2026-03-09 10:30:00,earn,,1002
904236,211,2026-03-09 11:18:00,earn,,1005
902963,143,2026-03-09 13:11:00,redeem,3,1001
903130,151,2026-03-09 14:43:00,redeem,5,1002
904792,244,2026-03-09 15:48:00,earn,,1002
900434,23,2026-03-09 16:39:00,earn,,1007
902308,113,2026-03-09 16:48:00,earn,,1005
902738,132,2026-03-09 16:50:00,redeem,2,1003
900629,33,2026-03-09 17:09:00,earn,,1009
902925,142,2026-03-09 17:55:00,signup,,1010
901073,56,2026-03-09 18:04:00,earn,,1006
900635,33,2026-03-09 18:48:00,earn,,1009
900838,45,2026-03-10 07:13:00,earn,,1006
901527,78,2026-03-10 07:49:00,earn,,1007
904913,249,2026-03-10 09:08:00,redeem,4,1004
903738,187,2026-03-10 09:16:00,earn,,1008
903805,190,2026-03-10 10:27:00,earn,,1002
900498,28,2026-03-10 10:34:00,earn,,1001
900754,41,2026-03-10 11:48:00,earn,,1005
903392,166,2026-03-10 14:20:00,earn,,1009
903468,170,2026-03-10 14:23:00,earn,,1002
904284,214,2026-03-10 14:36:00,earn,,1005
901042,54,2026-03-10 15:29:00,earn,,1012
900758,42,2026-03-10 15:32:00,earn,,1008
901258,64,2026-03-10 16:00:00,tier_change,,1003
901413,71,2026-03-10 16:29:00,earn,,1001
903025,147,2026-03-10 16:38:00,earn,,1001
900602,31,2026-03-10 18:07:00,earn,,1012
902200,107,2026-03-10 18:09:00,earn,,1004
904178,207,2026-03-11 09:57:00,earn,,1002
904362,219,2026-03-11 10:28:00,earn,,1001
901937,92,2026-03-11 11:55:00,redeem,2,1010
903123,151,2026-03-11 12:11:00,earn,,1002
904413,221,2026-03-11 12:24:00,earn,,1006
905195,260,2026-03-11 14:10:00,redeem,3,1004
900275,16,2026-03-11 14:39:00,earn,,1002
900153,10,2026-03-11 15:52:00,earn,,1005
903971,198,2026-03-11 16:23:00,redeem,1,1004
901780,87,2026-03-11 16:35:00,earn,,1007
905112,257,2026-03-11 17:31:00,earn,,1002
900804,44,2026-03-11 18:32:00,earn,,1002
901509,78,2026-03-12 08:33:00,earn,,1007
904100,203,2026-03-12 09:16:00,earn,,1002
900039,3,2026-03-12 09:49:00,earn,,1002
903652,182,2026-03-12 10:29:00,earn,,1007
903443,169,2026-03-12 10:30:00,redeem,4,1001
902002,97,2026-03-12 12:15:00,earn,,1002
904051,201,2026-03-12 12:17:00,earn,,1008
902857,140,2026-03-12 13:48:00,earn,,1011
901909,92,2026-03-12 14:00:00,earn,,1010
904106,203,2026-03-12 14:32:00,earn,,1002
904840,247,2026-03-12 14:48:00,redeem,6,1001
904687,238,2026-03-12 15:32:00,signup,,1006
901916,92,2026-03-12 16:50:00,earn,,1010
904304,215,2026-03-12 16:52:00,earn,,1005
901314,68,2026-03-12 17:07:00,earn,,1010
903437,169,2026-03-12 17:43:00,earn,,1001
901639,80,2026-03-12 17:59:00,redeem,4,1010
903465,170,2026-03-12 18:21:00,earn,,1002
900877,46,2026-03-12 18:39:00,earn,,1005
900487,27,2026-03-13 07:28:00,earn,,1011
903000,144,2026-03-13 10:45:00,redeem,4,1012
903042,147,2026-03-13 10:53:00,earn,,1001
902785,135,2026-03-13 12:04:00,earn,,1004
900204,12,2026-03-13 12:16:00,earn,,1006
902065,102,2026-03-13 13:26:00,earn,,1008
903761,187,2026-03-13 14:04:00,redeem,2,1008
902951,143,2026-03-13 14:05:00,earn,,1001
900984,53,2026-03-13 15:30:00,earn,,1003
904974,252,2026-03-13 16:05:00,earn,,1009
901897,91,2026-03-13 16:16:00,earn,,1009
900678,35,2026-03-13 18:02:00,redeem,1,1009
904313,215,2026-03-13 18:04:00,earn,,1005
901673,82,2026-03-13 18:04:00,earn,,1003
903898,194,2026-03-13 18:08:00,earn,,1008
902196,107,2026-03-14 07:07:00,earn,,1004
903616,181,2026-03-14 07:33:00,earn,,1012
903558,178,2026-03-14 07:58:00,earn,,1002
904577,233,2026-03-14 08:15:00,earn,,1004
900478,27,2026-03-14 09:21:00,earn,,1011
903424,169,2026-03-14 10:11:00,earn,,1001
903183,155,2026-03-14 10:39:00,earn,,1008
903958,198,2026-03-14 12:31:00,earn,,1004
901593,80,2026-03-14 13:10:00,earn,,1010
905179,260,2026-03-14 14:50:00,earn,,1004
903111,151,2026-03-14 16:03:00,earn,,1002
900141,9,2026-03-14 18:49:00,redeem,3,1008
904290,214,2026-03-15 09:48:00,earn,,1005
902069,102,2026-03-15 09:52:00,earn,,1008
905016,253,2026-03-15 11:00:00,tier_change,,1001
903044,147,2026-03-15 11:23:00,redeem,1,1001
903902,194,2026-03-15 11:28:00,redeem,6,1008
900357,20,2026-03-15 11:38:00,redeem,1,1005
902657,128,2026-03-15 13:13:00,redeem,1,1008
902301,113,2026-03-15 13:59:00,earn,,1005
900961,51,2026-03-15 15:02:00,earn,,1005
904287,214,2026-03-15 16:35:00,earn,,1005
901841,89,2026-03-15 17:27:00,earn,,1006
905102,257,2026-03-15 17:36:00,earn,,1002
903085,149,2026-03-15 17:36:00,earn,,1001
901648,80,2026-03-15 17:52:00,redeem,4,1010
904461,224,2026-03-15 17:54:00,earn,,1007
903537,177,2026-03-15 17:59:00,earn,,1009
903288,160,2026-03-15 18:39:00,earn,,1010
901674,82,2026-03-16 07:06:00,earn,,1003
904469,224,2026-03-16 07:23:00,earn,,1007
902958,143,2026-03-16 08:18:00,earn,,1001
905120,257,2026-03-16 09:00:00,tier_change,,1002
902781,134,2026-03-16 09:02:00,redeem,6,1005
901417,71,2026-03-16 09:24:00,earn,,1001
905161,258,2026-03-16 11:00:00,tier_change,,1007
905138,258,2026-03-16 13:33:00,earn,,1007
900608,31,2026-03-16 13:38:00,redeem,1,1012
904595,233,2026-03-16 14:45:00,earn,,1004
900763,42,2026-03-16 15:15:00,earn,,1008
904365,219,2026-03-16 15:16:00,earn,,1001
904591,233,2026-03-16 15:18:00,earn,,1004
903767,187,2026-03-16 18:00:00,tier_change,,1008
903296,160,2026-03-16 18:30:00,earn,,1010
900796,44,2026-03-17 09:30:00,earn,,1002
900833,45,2026-03-17 09:56:00,earn,,1006
902530,122,2026-03-17 10:07:00,redeem,6,1012
902900,141,2026-03-17 10:08:00,earn,,1003
902953,143,2026-03-17 10:19:00,earn,,1001
904831,247,2026-03-17 10:46:00,earn,,1001
901594,80,2026-03-17 11:37:00,earn,,1010
902718,132,2026-03-17 12:41:00,earn,,1003
905129,258,2026-03-17 13:02:00,earn,,1007
903737,187,2026-03-17 14:06:00,earn,,1008
903796,189,2026-03-17 14:36:00,earn,,1001
900727,38,2026-03-17 16:26:00,redeem,3,1007
901479,76,2026-03-17 16:29:00,earn,,1012
904406,221,2026-03-17 18:28:00,earn,,1006
901885,91,2026-03-18 08:29:00,earn,,1009
900830,45,2026-03-18 08:48:00,earn,,1006
901961,93,2026-03-18 09:14:00,earn,,1006
904647,234,2026-03-18 09:25:00,redeem,4,1006
904171,207,2026-03-18 10:02:00,earn,,1002
900058,4,2026-03-18 10:39:00,earn,,1001
900505,28,2026-03-18 11:35:00,earn,,1001
901033,54,2026-03-18 14:19:00,earn,,1012
902593,125,2026-03-18 14:22:00,earn,,1008
900142,9,2026-03-18 17:07:00,redeem,2,1008
900276,16,2026-03-18 17:46:00,earn,,1002
904486,225,2026-03-18 18:22:00,earn,,1008
900123,9,2026-03-19 08:45:00,earn,,1008
902101,103,2026-03-19 09:07:00,earn,,1004
901778,87,2026-03-19 10:12:00,earn,,1007
904372,219,2026-03-19 11:16:00,earn,,1001
904032,200,2026-03-19 11:19:00,redeem,3,1008
903284,160,2026-03-19 11:38:00,earn,,1010
905010,253,2026-03-19 12:50:00,redeem,1,1001
903612,181,2026-03-19 14:10:00,earn,,1012
904331,216,2026-03-19 17:20:00,redeem,3,1003
901783,87,2026-03-19 17:21:00,earn,,1007
900956,51,2026-03-19 18:01:00,earn,,1005
900520,28,2026-03-19 18:29:00,redeem,4,1001
902068,102,2026-03-20 08:49:00,earn,,1008
900379,21,2026-03-20 09:15:00,earn,,1001
902490,121,2026-03-20 10:26:00,earn,,1008
900711,38,2026-03-20 10:29:00,earn,,1007
902547,123,2026-03-20 10:29:00,earn,,1002
900772,42,2026-03-20 11:00:00,earn,,1008
901128,60,2026-03-20 12:22:00,signup,,1008
901676,82,2026-03-20 13:21:00,earn,,1003
903419,169,2026-03-20 13:48:00,earn,,1001
903950,198,2026-03-20 15:47:00,earn,,1004
904685,237,2026-03-20 16:10:00,redeem,6,1011
904015,200,2026-03-20 17:14:00,earn,,1008
903189,155,2026-03-20 17:18:00,earn,,1008
902357,117,2026-03-20 17:52:00,earn,,1009
905109,257,2026-03-20 18:48:00,earn,,1002
904971,252,2026-03-21 07:26:00,earn,,1009
900427,23,2026-03-21 08:14:00,earn,,1007
903788,189,2026-03-21 09:07:00,earn,,1001
903053,148,2026-03-21 09:33:00,signup,,1011
904909,249,2026-03-21 09:53:00,earn,,1004
900299,16,2026-03-21 09:55:00,redeem,4,1002
901194,62,2026-03-21 10:39:00,redeem,4,1007
901253,64,2026-03-21 10:48:00,redeem,5,1003
903124,151,2026-03-21 12:21:00,earn,,1002
900181,11,2026-03-21 12:24:00,signup,,1004
903268,159,2026-03-21 12:38:00,signup,,1007
903501,171,2026-03-21 13:07:00,earn,,1002
901652,80,2026-03-21 13:12:00,redeem,1,1010
901713,83,2026-03-21 13:48:00,redeem,1,1007
902187,107,2026-03-21 14:31:00,earn,,1004
904186,207,2026-03-21 14:56:00,earn,,1002
900752,41,2026-03-21 15:13:00,earn,,1005
900085,5,2026-03-21 15:30:00,earn,,1001
902082,102,2026-03-21 15:52:00,earn,,1008
903676,184,2026-03-21 16:00:00,earn,,1007
904425,222,2026-03-21 16:01:00,signup,,1003
901036,54,2026-03-21 17:38:00,earn,,1012
901386,70,2026-03-21 18:34:00,earn,,1007
902394,118,2026-03-21 18:39:00,earn,,1006
904376,219,2026-03-22 07:47:00,earn,,1001
904408,221,2026-03-22 08:22:00,earn,,1006
900303,16,2026-03-22 09:00:00,tier_change,,1002
902960,143,2026-03-22 09:00:00,earn,,1001
900145,10,2026-03-22 09:12:00,earn,,1005
904694,238,2026-03-22 10:13:00,earn,,1006
901923,92,2026-03-22 10:46:00,earn,,1010
904464,224,2026-03-22 12:02:00,earn,,1007
904994,253,2026-03-22 12:56:00,earn,,1001
903846,193,2026-03-22 13:06:00,earn,,1009
901438,73,2026-03-22 13:22:00,signup,,1001
905094,257,2026-03-22 13:44:00,earn,,1002
901146,61,2026-03-22 13:54:00,signup,,1010
900372,21,2026-03-22 17:08:00,earn,,1001
905065,255,2026-03-22 17:09:00,earn,,1010
903215,157,2026-03-23 07:02:00,earn,,1001
903936,197,2026-03-23 07:35:00,earn,,1011
904002,199,2026-03-23 07:57:00,earn,,1007
903684,184,2026-03-23 08:40:00,earn,,1007
901175,62,2026-03-23 09:11:00,earn,,1007
901477,76,2026-03-23 09:30:00,earn,,1012
901407,71,2026-03-23 09:57:00,earn,,1001
902112,103,2026-03-23 11:12:00,earn,,1004
903692,184,2026-03-23 11:35:00,earn,,1007
900525,29,2026-03-23 12:25:00,earn,,1010
900122,9,2026-03-23 12:40:00,earn,,1008
900989,53,2026-03-23 13:12:00,earn,,1003
901294,66,2026-03-23 13:39:00,earn,,1002
902388,118,2026-03-23 15:09:00,earn,,1006
904783,244,2026-03-23 15:39:00,earn,,1002
902476,120,2026-03-23 16:29:00,earn,,1012
901671,82,2026-03-23 16:37:00,earn,,1003
904978,252,2026-03-23 17:03:00,redeem,4,1009
903484,170,2026-03-23 17:29:00,redeem,2,1002
903039,147,2026-03-23 18:24:00,earn,,1001
902466,120,2026-03-23 18:37:00,earn,,1012
902484,121,2026-03-24 07:41:00,earn,,1008
901331,68,2026-03-24 07:48:00,earn,,1010
901287,66,2026-03-24 08:46:00,earn,,1002
901930,92,2026-03-24 09:51:00,earn,,1010
900129,9,2026-03-24 10:46:00,earn,,1008
900117,9,2026-03-24 10:52:00,earn,,1008
900116,9,2026-03-24 11:32:00,earn,,1008
901037,54,2026-03-24 11:43:00,earn,,1012
904359,219,2026-03-24 11:49:00,earn,,1001
903954,198,2026-03-24 12:02:00,earn,,1004
905111,257,2026-03-24 12:50:00,earn,,1002
902539,123,2026-03-24 12:55:00,earn,,1002
901014,53,2026-03-24 13:53:00,redeem,2,1003
903925,197,2026-03-24 14:31:00,earn,,1011
902655,128,2026-03-24 15:05:00,earn,,1008
904285,214,2026-03-24 15:53:00,earn,,1005
904500,226,2026-03-24 16:25:00,earn,,1008
900978,53,2026-03-25 07:10:00,earn,,1003
900272,16,2026-03-25 09:59:00,earn,,1002
900188,11,2026-03-25 10:06:00,earn,,1004
902947,143,2026-03-25 12:06:00,earn,,1001
901799,87,2026-03-25 12:49:00,redeem,3,1007
902962,143,2026-03-25 13:47:00,redeem,3,1001
900951,51,2026-03-25 14:07:00,earn,,1005
904955,252,2026-03-25 14:22:00,earn,,1009
903620,181,2026-03-25 14:38:00,earn,,1012
901081,57,2026-03-25 14:46:00,signup,,1004
900983,53,2026-03-25 15:09:00,earn,,1003
901150,61,2026-03-25 17:21:00,earn,,1010
901216,63,2026-03-25 17:59:00,earn,,1008
